name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
anantapur,2020-03-15,36.4,25.5,30.7,36.6,25.5,31.1,17.7,48.8,0,0,0,,0,0,38.5,21.6,100,1010.4,31.3,6.3,296,25.7,10,,2020-03-15T06:27:10,2020-03-15T18:30:02,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-16,37.2,24.1,30.6,37.1,24.1,30.9,18,51.2,0,0,0,,0,0,35.3,20.5,102,1011.5,40.3,6.3,293.2,25.5,10,,2020-03-16T06:26:29,2020-03-16T18:30:10,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-17,39.2,25.9,31.9,38,25.9,32.1,16.9,45.7,0,0,0,,0,0,36.4,20.2,107.3,1012.1,18.7,6.3,299.3,26,10,,2020-03-17T06:25:46,2020-03-17T18:30:17,0.76,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-18,39.2,23.2,32,37.9,23.2,31.5,14.3,37.9,0,0,0,,0,0,31.7,16.9,114,1011.8,22.6,6.3,303.1,26.1,10,,2020-03-18T06:25:04,2020-03-18T18:30:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-19,40.7,24.9,32.8,40.2,24.9,32.7,15.1,36.9,0,0,0,,0,0,27.4,15.5,128.8,1010.2,24.1,7,264.2,22.8,9,,2020-03-19T06:24:22,2020-03-19T18:30:32,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-20,38.4,28.6,32.5,39.2,28.8,33,16.6,39.9,0,0,0,,0,0,25.6,12.2,66,1009.8,34.5,7,246.9,21.3,9,,2020-03-20T06:23:39,2020-03-20T18:30:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-21,38.9,25,31.9,37.6,25,31.5,14.1,37.8,0,0,0,,0,0,29.9,13.3,334.3,1009.8,2.4,7,304.1,26.4,10,,2020-03-21T06:22:56,2020-03-21T18:30:46,0.89,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-22,39.7,23.9,32.9,41.4,23.9,33.2,16.2,40.5,0,0,0,,0,0,24.8,13.3,97.2,1009.5,13.5,7,262.8,22.7,9,,2020-03-22T06:22:14,2020-03-22T18:30:53,0.93,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-23,38.8,26.4,33,39.7,26.4,33.9,17.7,42.6,0,0,0,,0,0,36.4,18,95.4,1009.3,22.6,7,255.9,22.1,9,,2020-03-23T06:21:31,2020-03-23T18:31:00,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-24,38.4,25.4,32.4,39.3,25.4,33.1,17.2,42.6,0,0,0,,0,0,36,19.1,100.7,1008.5,14.1,7,271.5,23.2,9,,2020-03-24T06:20:48,2020-03-24T18:31:07,0,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-25,38.7,25.2,32.2,38.3,25.2,32.5,16.4,42.7,0,0,0,,0,0,35.6,18.7,104.4,1008.4,24.9,7,296.4,25.7,10,,2020-03-25T06:20:05,2020-03-25T18:31:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-26,37.8,22.9,31.8,37.6,22.9,31.8,15.7,40.6,0,0,0,,0,0,41.8,19.8,101.2,1009.3,18.6,7,299.4,26,10,,2020-03-26T06:19:22,2020-03-26T18:31:20,0.06,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-27,38.6,24.2,31.6,36.9,24.2,31,13.7,38.6,0,0,0,,0,0,35.6,18,104.3,1011.2,34.7,7,310.9,27,10,,2020-03-27T06:18:39,2020-03-27T18:31:27,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-28,39.4,21.1,31.8,37.8,21.1,30.7,11.2,32,0,0,0,,0,0,42.5,20.5,107.8,1010.5,16.4,7,314.6,27.2,10,,2020-03-28T06:17:57,2020-03-28T18:31:33,0.13,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-29,40.4,22.4,33.1,39.4,22.4,32.2,11.7,28.8,0,0,0,,0,0,40,19.4,112.9,1008.8,1.7,7,311.8,27.1,10,,2020-03-29T06:17:14,2020-03-29T18:31:40,0.17,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-30,39.6,22.9,32.8,38.5,22.9,32.1,12.5,31.1,0,0,0,,0,0,37.1,19.1,108.1,1009.6,24.2,7,312.2,27.1,10,,2020-03-30T06:16:31,2020-03-30T18:31:46,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-31,39.4,23.7,32.4,38.2,23.7,31.8,13.5,34.8,0,0,0,,0,0,35.6,17.6,108.3,1010.3,5.2,7,314.6,27.3,10,,2020-03-31T06:15:49,2020-03-31T18:31:53,0.23,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-01,40.2,23.7,33.3,39.6,23.7,32.8,13.5,32.6,0,0,0,,0,0,30.2,15.8,102.7,1009.4,2.4,7,309.5,26.9,10,,2020-04-01T06:15:06,2020-04-01T18:32:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-02,40.1,26.1,34.2,41.1,26.1,34.3,15.1,33.1,0,0,0,,0,0,35.3,19.4,110.3,1008.2,36.7,7.4,284.6,24.6,10,,2020-04-02T06:14:24,2020-04-02T18:32:07,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-03,40.1,26.2,34.3,40.2,26.2,34.1,14.9,33,0,0,0,,0,0,37.1,21.2,118.5,1008.5,29.4,7.4,304.1,26.1,10,,2020-04-03T06:13:42,2020-04-03T18:32:14,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-04,40.1,24.1,33.5,40.5,24.1,33.6,15.8,37.4,0,0,0,,0,0,34.6,20.2,106.7,1009.4,5.3,8,306.7,26.5,10,,2020-04-04T06:13:01,2020-04-04T18:32:21,0.37,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-05,40.2,25.2,33.7,43.5,25.2,34.8,17.8,41.1,0,0,0,,0,0,33.8,18.7,115.2,1010.2,25.3,8,273.1,23.4,9,,2020-04-05T06:12:19,2020-04-05T18:32:28,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-06,38.6,26.9,33,43.1,27.9,35,19.3,45.8,0.2,100,8.33,rain,0,0,35.3,14.8,33.5,1010.4,63.2,8,263,22.8,10,,2020-04-06T06:11:38,2020-04-06T18:32:35,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-04-07,40.1,28,32.1,45.1,29.5,34.2,19.7,49.2,0.4,100,8.33,rain,0,0,31.7,19.8,305.3,1010,83,8,251.6,21.7,9,,2020-04-07T06:10:57,2020-04-07T18:32:42,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-04-08,36.7,23.7,30,39.6,23.7,32.1,21,61.4,7,100,4.17,rain,0,0,30.2,12.6,265,1010.7,45.4,8.8,248.7,21.4,9,,2020-04-08T06:10:16,2020-04-08T18:32:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-04-09,38.7,25.2,30.5,40,25.2,31.8,19.1,53.3,0,0,0,,0,0,36.4,21.6,164.3,1010.1,13.4,8.5,272.2,23.6,9,,2020-04-09T06:09:36,2020-04-09T18:32:58,0.54,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-10,37.4,22.7,30.9,37.8,22.7,31.3,17.4,48.2,0,0,0,,0,0,32,16.2,108.5,1010.8,13.3,8.8,290.7,25,9,,2020-04-10T06:08:56,2020-04-10T18:33:06,0.57,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-11,38.5,24.7,32.4,38.8,24.7,32.8,17.1,43.8,0,0,0,,0,0,34.6,15.5,105.1,1011.8,18,8.8,299.5,25.9,10,,2020-04-11T06:08:16,2020-04-11T18:33:14,0.61,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-12,39.6,25.2,33.2,39.2,25.2,33.1,15.1,36.6,0,0,0,,0,0,35.3,18.4,108.9,1011.1,6,8.8,304.3,26.1,10,,2020-04-12T06:07:37,2020-04-12T18:33:22,0.64,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-13,40.6,24.2,33.6,39.5,24.2,32.9,13.1,32,0,0,0,,0,0,38.2,19.1,113.8,1009.3,9.4,8.8,318.1,27.6,10,,2020-04-13T06:06:58,2020-04-13T18:33:30,0.67,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-14,40.3,23.4,33.6,39,23.4,32.3,10.4,26.5,0,0,0,,0,0,45.4,22.3,108.1,1009.2,2.3,8.8,319.2,27.6,10,,2020-04-14T06:06:20,2020-04-14T18:33:39,0.71,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-15,40.4,22.7,33.3,38.8,22.7,32.2,11.2,28.4,0,0,0,,0,0,35.6,19.8,111.5,1010.4,4.2,8.8,318.4,27.6,10,,2020-04-15T06:05:42,2020-04-15T18:33:48,0.75,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-16,40.1,25,33.8,39.4,25,33.3,13.2,30.3,0,0,0,,0,0,29.9,15.8,120.1,1009,6.7,8.8,308.8,26.7,10,,2020-04-16T06:05:05,2020-04-16T18:33:57,0.77,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-17,41.4,27.1,34.3,43,27.4,34.5,15,33,0,0,0,,0,0,29.5,17.3,117,1008.2,7.3,8.8,293.1,25.4,10,,2020-04-17T06:04:28,2020-04-17T18:34:06,0.81,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-18,40.7,27.6,34.7,42.7,28.8,35.1,16.2,35.1,0,0,0,,0,0,30.6,16.9,114.1,1008.6,33.2,8.8,266.6,23,8,,2020-04-18T06:03:51,2020-04-18T18:34:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-19,39.1,28.2,33.8,41.2,29.5,34.2,16,36.4,0,0,0,,0,0,37.1,18.7,78.6,1008.7,51.9,8.8,299.2,25.9,10,,2020-04-19T06:03:15,2020-04-19T18:34:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-20,39.5,27.6,33.8,39.2,29.6,34.4,16.5,39.7,0,0,0,,0,0,34.6,15.8,107.2,1008.7,13,8.8,308.4,26.5,10,,2020-04-20T06:02:40,2020-04-20T18:34:36,0.91,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-21,41.1,25,34.1,40.5,25,33.8,14.4,32.6,0,0,0,,0,0,26.6,13,127.9,1008.5,8,8.8,307.3,26.6,10,,2020-04-21T06:02:05,2020-04-21T18:34:47,0.94,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-22,41.4,26.7,34.8,43,26.7,35.7,16.4,35.4,0,0,0,,0,0,26.6,11.2,224.1,1007.6,45.8,8.8,284.2,24.6,9,,2020-04-22T06:01:31,2020-04-22T18:34:58,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-23,40.6,28.7,35.1,43.7,30.5,37.1,19,41.3,0,0,0,,0,0,29.9,13.3,286.7,1007.4,53.9,8.8,283.3,24.3,9,,2020-04-23T06:00:58,2020-04-23T18:35:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-24,41.1,29.1,34.5,46,31.3,36.6,19.2,42.7,0,0,0,,0,0,30.2,16.6,235.1,1007.4,58.5,8.8,244.3,21.1,9,,2020-04-24T06:00:25,2020-04-24T18:35:20,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-25,39.4,28.4,34.3,41.6,32,36.3,19.2,44.1,5,100,4.17,rain,0,0,37.4,19.1,272.1,1007.4,80.8,8.8,270,23.2,10,,2020-04-25T05:59:53,2020-04-25T18:35:32,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-04-26,41.2,28.1,35,40.7,30.3,36,17.2,38.5,0,0,0,,0,0,29.5,14,238.4,1007.5,26.7,8.8,308.4,26.7,10,,2020-04-26T05:59:21,2020-04-26T18:35:44,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-04-27,40.3,28.7,34.5,40.4,31.2,35,16.2,37.4,0,0,0,,0,0,36,18.7,274.9,1009,16.1,8.8,311.1,26.9,10,,2020-04-27T05:58:50,2020-04-27T18:35:56,0.15,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-28,39.5,27.6,33.8,41.3,28.8,34.7,17,38.6,0,0,0,,0,0,36.4,21.6,75.4,1008.2,17,8.8,294.3,25.5,10,,2020-04-28T05:58:20,2020-04-28T18:36:08,0.18,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-04-29,36.4,22.9,30.6,38.7,22.9,32.2,20.3,57.3,41,100,4.17,rain,0,0,28.8,14,129,1009.6,89.1,8.8,260.4,22.5,8,,2020-04-29T05:57:50,2020-04-29T18:36:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-04-30,39.1,25.7,33.2,40.5,25.7,34.7,18.8,44.8,0,0,0,,0,0,24.5,9.7,132,1009.1,63.8,8.8,271.2,23.4,8,,2020-04-30T05:57:22,2020-04-30T18:36:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-01,40.7,28.2,33.7,42,30.5,35.5,18.7,43.1,0,0,0,,0,0,31.7,13,287.1,1008.8,56,8.8,272.3,23.3,10,,2020-05-01T05:56:53,2020-05-01T18:36:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-02,39,26.4,33.5,41.7,26.4,35.9,20.2,47.9,4,100,4.17,rain,0,0,28.4,14.8,267.6,1007.5,42.4,8.8,262,22.7,10,,2020-05-02T05:56:26,2020-05-02T18:37:02,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-05-03,39.3,28.1,33.6,41.5,30.3,36.1,20,47.4,0.1,100,4.17,rain,0,0,35.6,19.1,275.9,1007.1,36.2,8.8,268.7,23.2,9,,2020-05-03T05:56:00,2020-05-03T18:37:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-05-04,41.4,28.7,34.7,44,31.3,37,19.4,43.3,0.6,100,4.17,rain,0,0,26.3,16.6,256,1007.8,24.1,8.8,267.4,23.1,9,,2020-05-04T05:55:34,2020-05-04T18:37:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-05-05,41.1,29.7,34.9,44.5,31.9,38.1,20.5,44.4,0,0,0,,0,0,22.3,12.6,266.8,1007.4,32.4,8.8,245.5,21.1,9,,2020-05-05T05:55:09,2020-05-05T18:37:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-06,40.9,29.1,34.3,46.3,31.1,37.4,20.5,45.7,0,0,0,,0,0,23.4,10.1,246.2,1007.1,59.8,8.8,258.9,22.3,9,,2020-05-06T05:54:45,2020-05-06T18:38:00,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-07,40.1,27.6,33.4,43.5,30,36.7,21.2,50.4,0.4,100,8.33,rain,0,0,23.8,10.8,266.9,1007.7,82.9,10,259.8,22.5,9,,2020-05-07T05:54:22,2020-05-07T18:38:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-05-08,39.1,26.9,33.3,41.9,29.3,36.1,20.7,50.3,21,100,4.17,rain,0,0,27,12.6,233.3,1008.1,68.2,8.8,277.2,23.9,10,,2020-05-08T05:53:59,2020-05-08T18:38:31,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-05-09,40.8,28.4,35,43.8,31.2,37.5,19.6,42.9,0,0,0,,0,0,24.8,11.5,49.8,1007.6,46.4,8.8,289,25.1,9,,2020-05-09T05:53:38,2020-05-09T18:38:47,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-10,39.9,27.4,34.9,39.8,29.2,35.4,15.8,34.9,0,0,0,,0,0,27.7,16.2,111.7,1007.4,55.6,8.8,292.1,25.3,9,,2020-05-10T05:53:17,2020-05-10T18:39:04,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-11,39.7,28.4,34.3,40.8,29.3,35.1,17.1,37.8,0,0,0,,0,0,36.4,16.2,66.5,1008.2,75,8.8,288.6,24.8,10,,2020-05-11T05:52:57,2020-05-11T18:39:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-12,39.9,28.2,34.2,40.3,30.3,34.9,16.8,38.4,0,0,0,,0,0,33.5,20.2,102.8,1007.4,74.2,8.8,299.1,26,10,,2020-05-12T05:52:38,2020-05-12T18:39:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-13,40.1,27.6,34.5,42.1,30,35.9,18.1,40.6,0,0,0,,0,0,30.6,15.1,119.8,1006.6,81.5,8.8,298.2,25.9,9,,2020-05-13T05:52:20,2020-05-13T18:39:54,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-14,40.2,28.1,35,44.6,29.9,36.5,18,38.3,0,0,0,,0,0,32.8,20.2,100.1,1005.7,41.8,8.8,296,25.6,10,,2020-05-14T05:52:02,2020-05-14T18:40:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-15,40.7,27.4,34.6,40.7,29.2,36.2,18.5,41.2,0,0,0,,0,0,34.6,19.4,94.3,1005.2,23.6,10,310.1,26.8,10,,2020-05-15T05:51:46,2020-05-15T18:40:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-16,40,29.7,34.3,41.9,31.7,36.1,19,41.8,0.8,100,4.17,rain,0,0,40.7,17.3,54.8,1004.8,78.2,8.8,274.5,23.7,9,,2020-05-16T05:51:31,2020-05-16T18:40:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-05-17,39.7,27.4,33.3,43.2,29.4,36.4,20.9,49.7,2.7,100,16.67,rain,0,0,33.1,17.3,305.2,1004.4,91.3,10,266.3,23.1,9,,2020-05-17T05:51:16,2020-05-17T18:41:05,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-05-18,38.7,26.2,32.1,43,26.2,35.2,21.5,56.1,8,100,4.17,rain,0,0,47.2,26.6,278.3,1002.9,92,8.8,247.6,21.5,8,,2020-05-18T05:51:02,2020-05-18T18:41:23,0.85,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-05-19,38.8,27.1,32.2,40.4,29.7,34.9,20.9,55.2,0,0,0,,0,0,58,27.7,275.7,1002.4,97,8.8,259.6,22.5,10,,2020-05-19T05:50:49,2020-05-19T18:41:41,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2020-05-20,39.8,26.9,33,41.3,29.1,35.3,20.1,51,0,0,0,,0,0,46.4,25.9,272.3,1002.9,97.7,8.8,259.5,22.4,9,,2020-05-20T05:50:38,2020-05-20T18:42:00,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2020-05-21,40.2,27.8,34,42.2,30.2,36.4,19.8,46.6,0,0,0,,0,0,40.7,22.7,270.9,1004.6,59.8,10,275,23.7,10,,2020-05-21T05:50:27,2020-05-21T18:42:18,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-22,40.7,27.6,33.9,42.6,29.2,35.9,19.1,45.7,0,0,0,,0,0,41,23,273.8,1005.2,26.2,8.8,280.9,24.3,10,,2020-05-22T05:50:16,2020-05-22T18:42:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-23,42.5,27.9,35.4,44,30.2,37.3,18.7,41,0,0,0,,0,0,35.6,19.4,270.4,1005.2,42.3,10,267.5,22.9,9,,2020-05-23T05:50:07,2020-05-23T18:42:56,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-24,42.1,29.1,34.9,45.7,32.2,38.4,20.7,47.2,0,0,0,,0,0,37.1,22.3,280.1,1006.1,34.5,8.8,265.2,22.9,9,,2020-05-24T05:49:59,2020-05-24T18:43:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-25,41.4,29.1,34.7,47.7,33.1,38.8,21.7,49.4,0.1,100,4.17,rain,0,0,37.4,24.1,261.3,1006.9,41.4,8.8,261.5,22.6,9,,2020-05-25T05:49:52,2020-05-25T18:43:35,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-05-26,41.4,28.1,34.5,46.9,29.9,38.6,21.8,49.3,0.1,100,4.17,rain,0,0,34.6,25.2,262.3,1006.9,33.2,8.8,275.7,24.1,10,,2020-05-26T05:49:45,2020-05-26T18:43:54,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-05-27,41.4,28.9,34.2,48.7,32.8,38.8,22.4,52.5,0.2,100,4.17,rain,0,0,36.4,21.2,252.5,1006.3,37.5,8.8,270.1,23.4,9,,2020-05-27T05:49:40,2020-05-27T18:44:13,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-05-28,40.7,28.1,34.2,43.1,31.5,36.8,20,47.3,4,100,4.17,rain,0,0,40.7,20.5,267.5,1005.3,39.8,8.8,290,25,9,,2020-05-28T05:49:35,2020-05-28T18:44:32,0.2,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"remote,43237099999"
