name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
anantapur,2020-05-29,41.1,28.3,34.4,46,30.9,36.8,19.8,45,0,0,0,,0,0,41.8,22.7,273.9,1005.6,30.9,8.8,285.7,24.7,10,,2020-05-29T05:49:31,2020-05-29T18:44:52,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-05-30,38.8,25.2,32.4,41,25.2,34.5,20.1,50.9,11,100,4.17,rain,0,0,34.6,19.4,270.6,1006.9,57.9,8.8,198.1,17.1,9,,2020-05-30T05:49:28,2020-05-30T18:45:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-05-31,38.7,27,31.9,43.2,29.8,35.3,21.7,57.4,13.5,100,20.83,rain,0,0,31,15.8,226.1,1007.5,77.5,8.8,243.3,21,9,,2020-05-31T05:49:26,2020-05-31T18:45:30,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-01,36.4,25.4,29.5,42.2,25.4,33.2,23.5,71.7,11,100,4.17,rain,0,0,29.9,13,252.1,1008.8,81.4,8.8,257,22.4,9,,2020-06-01T05:49:25,2020-06-01T18:45:50,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-06-02,36.1,23.9,29.5,41.9,23.9,32.3,22.9,69.4,21,100,4.17,rain,0,0,41.4,21.6,216,1007.9,85.1,8.8,258.5,22.3,9,,2020-06-02T05:49:25,2020-06-02T18:46:09,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-06-03,33.4,26.9,29.8,37.3,28.7,32.5,21.6,62.2,0,0,0,,0,0,44.6,24.8,220,1006.8,90.3,8.8,222.8,19.3,9,,2020-06-03T05:49:25,2020-06-03T18:46:28,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2020-06-04,34.7,26.3,30.1,38.8,26.3,32.9,21.8,62.3,0.3,100,4.17,rain,0,0,46.1,24.5,252.2,1007.1,90.5,7.4,239.1,20.8,8,,2020-06-04T05:49:27,2020-06-04T18:46:47,0.45,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-05,36.7,25.6,30.5,40.5,25.6,32.9,21.5,60.3,0.4,100,4.17,rain,0,0,37.8,20.9,264.7,1007.2,77.5,7,254.3,22.1,9,,2020-06-05T05:49:29,2020-06-05T18:47:06,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-06,36.7,25.9,31,38.6,25.9,33.3,20.9,57.1,0,0,0,,0,0,37.8,18.4,272.4,1006.6,76.2,7,267.3,23.1,8,,2020-06-06T05:49:32,2020-06-06T18:47:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-06-07,36.4,26,30.7,37.9,26,32.8,20.7,57.1,0.2,100,4.17,rain,0,0,43.2,21.6,274.1,1006.5,88.9,7,263.5,22.7,9,,2020-06-07T05:49:35,2020-06-07T18:47:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-08,37.1,26.8,31.2,38.1,28.9,33.3,20.4,54.9,0,0,0,,0,0,43.6,22.7,276.6,1006.2,85.2,7,248.2,21.4,9,,2020-06-08T05:49:40,2020-06-08T18:48:01,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-06-09,36.7,26.2,31.3,39.5,26.2,33.8,20.9,55.8,0.2,100,4.17,rain,0,0,42.8,20.5,278.7,1005.7,76.4,7,257,22.3,9,,2020-06-09T05:49:45,2020-06-09T18:48:19,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-10,36.3,24.2,29.8,39.8,24.2,32.5,22,65,27,100,8.33,rain,0,0,44.3,21.2,273.6,1005,95.4,7,194.8,16.9,7,,2020-06-10T05:49:51,2020-06-10T18:48:36,0.64,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-11,30.2,25.2,26.9,33.8,25.2,28.1,22.7,78.2,3.9,100,58.33,rain,0,0,51.1,21.6,268.7,1004.6,99.1,7,102.3,8.8,4,,2020-06-11T05:49:58,2020-06-11T18:48:54,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-06-12,31.3,24.6,27.4,34.3,24.6,28.5,20.9,68.8,1.7,100,33.33,rain,0,0,62.3,27.7,255.6,1003.2,97.6,7,127.4,11,5,,2020-06-12T05:50:05,2020-06-12T18:49:11,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-06-13,34.9,24.6,29,36.5,24.6,30.5,20.7,62.3,0.1,100,4.17,rain,0,0,52.6,29.5,253.9,1003.1,91.6,7,204.8,17.6,7,,2020-06-13T05:50:13,2020-06-13T18:49:27,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-14,35.4,25.2,29.8,38.4,25.2,32.1,21.8,63.6,0.3,100,12.5,rain,0,0,54,28.4,257.9,1004.2,87.5,7,215.5,18.6,8,,2020-06-14T05:50:22,2020-06-14T18:49:44,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2020-06-15,34.2,26,29.8,37.6,26,32.2,21.7,62.7,0.1,100,4.17,rain,0,0,56.5,29.5,254.2,1004.5,93.1,7,187,16.3,6,,2020-06-15T05:50:31,2020-06-15T18:50:00,0.81,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-16,34.4,26.7,29.7,38.1,26.7,32.4,21.8,63.4,0,0,0,,0,0,56.9,26.6,249.6,1003.7,93.5,7.8,166.1,14.4,6,,2020-06-16T05:50:42,2020-06-16T18:50:15,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2020-06-17,33.9,26.4,29.1,36.4,26.4,31.2,21.3,63.4,0.1,100,4.17,rain,0,0,53.6,29.9,252.5,1004.4,95.4,6.6,129.4,11,5,,2020-06-17T05:50:52,2020-06-17T18:50:30,0.87,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-18,35.1,26.2,29.6,38.5,26.2,31.7,21.2,62,0.5,100,4.17,rain,0,0,52.2,27.4,254.8,1006,91.6,7,128.1,10.9,5,,2020-06-18T05:51:03,2020-06-18T18:50:45,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2020-06-19,35.1,25.2,29.9,38.7,25.2,32.3,21.6,62.5,0,0,0,,0,0,49.7,25.2,264.6,1006.8,94.7,7,171.4,14.8,7,,2020-06-19T05:51:15,2020-06-19T18:50:59,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2020-06-20,36.4,25.2,30.5,38.9,25.2,32.7,21.3,59.8,0,0,0,,0,0,47.5,24.8,270,1006.5,93.1,7,230.1,19.9,9,,2020-06-20T05:51:28,2020-06-20T18:51:12,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2020-06-21,35.2,26.1,30,37.8,26.1,32.1,21,59.6,1.1,100,4.17,rain,0,0,50.8,27.7,272.5,1005.7,95.4,7,226.1,19.7,8,,2020-06-21T05:51:40,2020-06-21T18:51:25,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-22,35.1,25.7,29.3,38.3,25.7,31.3,21.3,63.4,1.3,100,20.83,rain,0,0,47.2,26.3,269.8,1004.4,94,7,155.5,13.4,6,,2020-06-22T05:51:54,2020-06-22T18:51:38,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-06-23,36.4,25.4,30.5,38.3,25.4,32,20.5,57.7,0.3,100,4.17,rain,0,0,45.4,20.5,270.3,1005.5,68.7,7,262.4,23,9,,2020-06-23T05:52:08,2020-06-23T18:51:49,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-06-24,37.7,25.2,30.8,40,25.2,32.7,20.7,57.7,10,100,4.17,rain,0,0,33.1,16.2,270.1,1005.7,56,7,252.1,21.9,9,,2020-06-24T05:52:22,2020-06-24T18:52:01,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-25,35.9,25,29.5,41.6,25,32.3,22.9,69.6,10.2,100,29.17,rain,0,0,20.5,8.3,241.2,1004.8,72.7,7,249.5,21.7,9,,2020-06-25T05:52:36,2020-06-25T18:52:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-06-26,36.4,25.5,29.7,40.8,25.5,32.6,23.1,69.3,8.1,100,29.17,rain,0,0,20.5,10.1,246.9,1004.5,72.2,7,242.1,20.9,9,,2020-06-26T05:52:51,2020-06-26T18:52:21,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-06-27,34.9,26.5,29.8,39.1,26.5,33.3,23.2,69.3,4.3,100,29.17,rain,0,0,31,13.3,242,1004.7,92.3,7,238.8,20.6,7,,2020-06-27T05:53:07,2020-06-27T18:52:30,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-06-28,35.1,25,28.7,39.7,25,31.7,23.5,75.1,7,100,4.17,rain,0,0,28.4,16.2,274.7,1005.2,88.6,7,206.4,17.9,7,,2020-06-28T05:53:23,2020-06-28T18:52:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-06-29,32.7,25,28.6,37.9,25,31.7,23.7,75.4,4,100,4.17,rain,0,0,27.4,11.5,267.3,1004.4,98.9,7,182,15.8,7,,2020-06-29T05:53:39,2020-06-29T18:52:46,0.29,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-06-30,33.7,24.4,29.1,38.5,24.4,31.8,23.1,72.1,9,100,4.17,rain,0,0,37.4,18.4,255.5,1004.2,87.7,7,224.4,19.3,8,,2020-06-30T05:53:55,2020-06-30T18:52:54,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-07-01,34.2,25.1,29.1,38.3,25.1,31.7,22.1,67.2,0.6,100,8.33,rain,0,0,36.4,18.7,258.9,1004.9,93.6,7,153.8,13.3,6,,2020-07-01T05:54:12,2020-07-01T18:53:00,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-02,33.9,25.4,28.2,36.8,25.4,30.4,22.3,71.2,0.5,100,4.17,rain,0,0,47.9,23,265.1,1004.7,95.6,7,157.2,13.6,7,,2020-07-02T05:54:29,2020-07-02T18:53:05,0.39,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-07-03,32.7,24.7,28.1,35.4,24.7,29.7,21.7,69.4,1.8,100,33.33,rain,0,0,54.7,35.3,263.3,1004.5,94.5,7,152.5,13.3,6,,2020-07-03T05:54:46,2020-07-03T18:53:10,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-07-04,33.4,25,27.9,35.4,25,29.4,21.5,69,3.5,100,33.33,rain,0,0,52.2,29.5,251,1004,99.1,7,97.5,8.4,4,,2020-07-04T05:55:03,2020-07-04T18:53:14,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-05,34.1,24.7,28.5,37.1,24.7,30.6,22,68.8,0.8,100,16.67,rain,0,0,58,25.6,255.7,1003.5,96.9,7,174.6,15.2,6,,2020-07-05T05:55:20,2020-07-05T18:53:17,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-06,34.7,25.8,28.8,37.1,25.8,30.7,21.7,66.7,0.2,100,8.33,rain,0,0,52.2,24.5,256.7,1003.8,95.8,7,155.6,13.2,5,,2020-07-06T05:55:38,2020-07-06T18:53:19,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-07,35.1,25.3,29,38,25.3,31.1,21.6,65.3,0.6,100,12.5,rain,0,0,54.4,24.5,247.8,1005.5,81.7,7,207.3,17.9,8,,2020-07-07T05:55:56,2020-07-07T18:53:21,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-08,35.7,25.1,28.8,40.2,25.1,30.9,22.1,68.4,4.1,100,25,rain,0,0,40.7,21.6,257.4,1006.7,80.7,7,169,14.5,6,,2020-07-08T05:56:14,2020-07-08T18:53:21,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-09,31.5,24.1,27,37.1,24.1,28.7,22.9,79.1,32,100,16.67,rain,0,0,41.8,18.7,261.7,1006.7,90.1,7,154.2,13.5,6,,2020-07-09T05:56:31,2020-07-09T18:53:21,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,43237099999"
anantapur,2020-07-10,32.7,24.7,27.3,36.9,24.7,29.3,22.7,76.2,1.7,100,33.33,rain,0,0,39.6,17.3,253.4,1006.9,91.2,7,109.4,9.2,4,,2020-07-10T05:56:49,2020-07-10T18:53:20,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-07-11,33.1,24.4,28.1,37.2,24.4,30.3,22.8,74.1,0.6,100,12.5,rain,0,0,38.9,16.2,262.4,1006.4,85,7,186.3,16,6,,2020-07-11T05:57:07,2020-07-11T18:53:18,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-12,34.4,25.2,28.5,37.6,25.2,30.8,22.3,70.2,1.8,100,20.83,rain,0,0,34.9,20.5,259.1,1005.9,86.8,7,198.1,17.1,7,,2020-07-12T05:57:25,2020-07-12T18:53:15,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-13,33.4,24.9,28.6,36.2,24.9,30.7,21.9,67.8,1.5,100,29.17,rain,0,0,37.8,18.4,271.7,1005,97,6.3,180.4,15.6,7,,2020-07-13T05:57:43,2020-07-13T18:53:11,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-14,32.4,24.9,27.5,35.6,24.9,28.8,22.3,74,4,100,4.17,rain,0,0,40.7,21.6,262.7,1005.1,98.7,7,108.8,9.3,4,,2020-07-14T05:58:01,2020-07-14T18:53:06,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-07-15,29.9,23.7,25.5,33.4,23.7,25.9,22.9,85.9,1,100,4.17,rain,0,0,36.7,16.9,253.5,1004.3,100,7,61.3,5.5,2,,2020-07-15T05:58:19,2020-07-15T18:53:00,0.82,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-07-16,29.2,23.8,25.4,32.7,23.8,26,22.8,86,4.3,100,8.33,rain,0,0,43.2,19.8,249.3,1003.6,99,7.4,117.8,10.3,6,,2020-07-16T05:58:37,2020-07-16T18:52:53,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,43237099999"
anantapur,2020-07-17,32.7,24.3,27,36.6,24.3,28.5,22.5,77.2,3,100,8.33,rain,0,0,48.6,23,247.5,1004,92.3,7.4,145.7,12.6,6,,2020-07-17T05:58:54,2020-07-17T18:52:46,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-18,34.4,24.3,27.6,39.1,24.3,29.5,22.9,76.7,27,100,4.17,rain,0,0,36,18,251.7,1005.6,95.3,7,143.1,12.3,5,,2020-07-18T05:59:12,2020-07-18T18:52:37,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-07-19,32.7,24.2,27.3,38.4,24.2,29.7,23.7,81.5,21,100,8.33,rain,0,0,25.9,14.8,269.8,1006.4,81.8,7.8,174.1,15.1,8,,2020-07-19T05:59:29,2020-07-19T18:52:27,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-07-20,33.4,24,27.7,38.6,24,30,23.5,78.8,8,100,12.5,rain,0,0,27.4,11.9,233.4,1005.5,89.9,7,215.4,18.6,7,,2020-07-20T05:59:46,2020-07-20T18:52:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-21,34.2,24.1,28.6,40.7,24.1,31.7,23.8,76.9,11,100,4.17,rain,0,0,25.6,10.8,192.2,1005.9,83.9,7,244.4,21.1,8,,2020-07-21T06:00:03,2020-07-21T18:52:06,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-07-22,34.7,24.9,29.6,42.2,24.9,33.6,23.9,72.5,4.3,100,16.67,rain,0,0,21.2,11.2,218.2,1006.1,87.3,7,261.3,22.5,8,,2020-07-22T06:00:20,2020-07-22T18:51:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-23,31.4,23.7,27.5,36.3,23.7,29.6,23.4,78.9,3.8,100,20.83,rain,0,0,17.3,9.4,287.2,1006.4,94.2,7,135.4,11.8,5,,2020-07-23T06:00:37,2020-07-23T18:51:40,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-24,34.1,23.9,27.6,39.5,23.9,30,23,77.1,0.7,100,4.17,rain,0,0,24.1,15.8,235.6,1006.8,93.6,7,169.8,14.7,6,,2020-07-24T06:00:53,2020-07-24T18:51:26,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-07-25,31.6,23.4,27,36.5,23.4,28.6,23.1,80.4,11.3,100,4.17,rain,0,0,31,9.7,256.6,1008.3,94.5,7,208.3,18.1,7,,2020-07-25T06:01:09,2020-07-25T18:51:10,0.16,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-07-26,31.9,24.1,27.8,36.4,24.1,29.7,22.3,73,3,100,4.17,rain,0,0,33.5,17.6,256.7,1009.2,87.9,7,193.9,16.7,6,,2020-07-26T06:01:25,2020-07-26T18:50:54,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-07-27,32.5,23.9,28.1,36.5,23.9,29.9,22.1,71,0.1,100,4.17,rain,0,0,37.8,19.1,268.9,1008.6,85,7.8,212.9,18.3,8,,2020-07-27T06:01:41,2020-07-27T18:50:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2020-07-28,32.7,24.1,28,38.7,24.1,30.3,22.9,74.5,2.2,100,25,rain,0,0,37.4,19.1,278.6,1006.5,92.9,7,207.1,17.9,8,,2020-07-28T06:01:56,2020-07-28T18:50:19,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-07-29,31.9,23.9,27.2,38.1,23.9,29.1,23.4,80.4,11,100,4.17,rain,0,0,30.2,15.8,268.4,1005.2,94.3,7,140.3,12.2,6,,2020-07-29T06:02:11,2020-07-29T18:50:00,0.31,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-07-30,33.9,23.4,28,39.8,23.4,30.6,23.3,76.7,1.3,100,33.33,rain,0,0,27.7,14,243.9,1005.1,84.9,7,206,17.9,7,,2020-07-30T06:02:26,2020-07-30T18:49:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-07-31,34.9,25,28.2,45,25,30.8,23.8,77.8,4.2,100,8.33,rain,0,0,34.9,24.1,248,1004.9,93.7,7,239.3,20.8,8,,2020-07-31T06:02:40,2020-07-31T18:49:20,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-08-01,33.7,24.4,27.9,44.2,24.4,30.6,23.4,77.1,6,100,8.33,rain,0,0,37.4,19.8,258.2,1005.3,83.9,7,203.5,17.6,7,,2020-08-01T06:02:55,2020-08-01T18:48:58,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-08-02,32.4,24.1,27.6,37.1,24.1,29.4,22.7,75.7,6,100,4.17,rain,0,0,47.9,23.8,249.4,1005.2,92.1,7,175.1,15,7,,2020-08-02T06:03:08,2020-08-02T18:48:35,0.45,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-08-03,32.9,24.8,27.4,44.8,24.8,29.8,23.4,79.1,0.2,100,4.17,rain,0,0,58.3,33.5,262.1,1003.9,96.2,7,138.7,12.1,5,,2020-08-03T06:03:22,2020-08-03T18:48:12,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-08-04,29.3,24.1,26,35.9,24.1,27,22.6,81.4,1,100,4.17,rain,0,0,54,30.6,257.8,1002,99.6,7,87.1,7.3,4,,2020-08-04T06:03:35,2020-08-04T18:47:48,0.52,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-08-05,29.1,24.4,26.1,35.3,24.4,27.2,22.6,81.1,0.3,100,4.17,rain,0,0,72,30.2,251.8,999.7,99.6,7,115.1,10,5,,2020-08-05T06:03:48,2020-08-05T18:47:23,0.55,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2020-08-06,32.4,24.9,27.9,44.8,24.9,31.2,23.6,77.6,0.5,100,8.33,rain,0,0,74.2,33.5,249.5,1001.2,87.1,7,183.9,15.8,7,,2020-08-06T06:04:01,2020-08-06T18:46:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-08-07,31.4,25.2,28.1,42.7,25.2,31.5,23.8,77.8,0.1,100,4.17,rain,0,0,53.6,26.6,255.3,1005,92.9,7,141.4,12.1,5,,2020-08-07T06:04:13,2020-08-07T18:46:30,0.62,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
